{ questions: [{prompt: '134 + 864  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 46517, a: 134 , b: 864 , c: 998 }}, 
{ questions: [{prompt: '221 + 447  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 31834, a: 221 , b: 447 , c: 668 }}, 
{ questions: [{prompt: '372 + 227  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 14043, a: 372 , b: 227 , c: 599 }}, 
{ questions: [{prompt: '451 + 513  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 34345, a: 451 , b: 513 , c: 964 }}, 
{ questions: [{prompt: '254 + 521  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 34940, a: 254 , b: 521 , c: 775 }}, 
{ questions: [{prompt: '655 + 122  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 3030, a: 655 , b: 122 , c: 777 }}, 
{ questions: [{prompt: '585 + 113  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 1199, a: 585 , b: 113 , c: 698 }}, 
{ questions: [{prompt: '513 + 464  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 32994, a: 513 , b: 464 , c: 977 }}, 
{ questions: [{prompt: '144 + 852  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 46353, a: 144 , b: 852 , c: 996 }}, 
{ questions: [{prompt: '412 + 366  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 26489, a: 412 , b: 366 , c: 778 }}, 
{ questions: [{prompt: '187 + 211  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 10431, a: 187 , b: 211 , c: 398 }}, 
{ questions: [{prompt: '324 + 153  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 8026, a: 324 , b: 153 , c: 477 }}, 
{ questions: [{prompt: '215 + 652  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 41817, a: 215 , b: 652 , c: 867 }}, 
{ questions: [{prompt: '752 + 125  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 3946, a: 752 , b: 125 , c: 877 }}, 
{ questions: [{prompt: '122 + 421  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 28666, a: 122 , b: 421 , c: 543 }}, 
{ questions: [{prompt: '425 + 171  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 9565, a: 425 , b: 171 , c: 596 }}, 
{ questions: [{prompt: '223 + 413  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 27873, a: 223 , b: 413 , c: 636 }}, 
{ questions: [{prompt: '163 + 334  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 23464, a: 163 , b: 334 , c: 497 }}, 
{ questions: [{prompt: '536 + 342  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 24376, a: 536 , b: 342 , c: 878 }}, 
{ questions: [{prompt: '612 + 164  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 9221, a: 612 , b: 164 , c: 776 }}, 
{ questions: [{prompt: '242 + 146  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 7274, a: 242 , b: 146 , c: 388 }}, 
{ questions: [{prompt: '232 + 752  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 44748, a: 232 , b: 752 , c: 984 }}, 
{ questions: [{prompt: '421 + 531  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 36009, a: 421 , b: 531 , c: 952 }}, 
{ questions: [{prompt: '641 + 148  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 7477, a: 641 , b: 148 , c: 789 }}, 
{ questions: [{prompt: '111 + 254  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 17509, a: 111 , b: 254 , c: 365 }}, 
{ questions: [{prompt: '334 + 664  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 42353, a: 334 , b: 664 , c: 998 }}, 
{ questions: [{prompt: '212 + 686  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 42755, a: 212 , b: 686 , c: 898 }}, 
{ questions: [{prompt: '641 + 116  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 2050, a: 641 , b: 116 , c: 757 }}, 
{ questions: [{prompt: '372 + 423  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 29303, a: 372 , b: 423 , c: 795 }}, 
{ questions: [{prompt: '433 + 456  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 32541, a: 433 , b: 456 , c: 889 }}, 
{ questions: [{prompt: '622 + 117  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 2196, a: 622 , b: 117 , c: 739 }}, 
{ questions: [{prompt: '145 + 454  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 32336, a: 145 , b: 454 , c: 599 }}, 
{ questions: [{prompt: '313 + 133  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 5115, a: 313 , b: 133 , c: 446 }}, 
{ questions: [{prompt: '113 + 636  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 41043, a: 113 , b: 636 , c: 749 }}, 
{ questions: [{prompt: '244 + 421  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 28740, a: 244 , b: 421 , c: 665 }}, 
{ questions: [{prompt: '535 + 254  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 17603, a: 535 , b: 254 , c: 789 }}, 
{ questions: [{prompt: '423 + 523  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 35403, a: 423 , b: 523 , c: 946 }}, 
{ questions: [{prompt: '363 + 234  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 15118, a: 363 , b: 234 , c: 597 }}, 
{ questions: [{prompt: '773 + 226  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 14001, a: 773 , b: 226 , c: 999 }}, 
{ questions: [{prompt: '141 + 228  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 14103, a: 141 , b: 228 , c: 369 }}, 
{ questions: [{prompt: '324 + 373  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 26782, a: 324 , b: 373 , c: 697 }}, 
{ questions: [{prompt: '123 + 455  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 32423, a: 123 , b: 455 , c: 578 }}, 
{ questions: [{prompt: '176 + 412  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 27584, a: 176 , b: 412 , c: 588 }}, 
{ questions: [{prompt: '432 + 411  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 27426, a: 432 , b: 411 , c: 843 }}, 
{ questions: [{prompt: '223 + 615  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 39543, a: 223 , b: 615 , c: 838 }}, 
{ questions: [{prompt: '678 + 221  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 12720, a: 678 , b: 221 , c: 899 }}, 
{ questions: [{prompt: '322 + 225  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 13720, a: 322 , b: 225 , c: 547 }}, 
{ questions: [{prompt: '435 + 122  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 2918, a: 435 , b: 122 , c: 557 }}, 
{ questions: [{prompt: '522 + 375  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 26918, a: 522 , b: 375 , c: 897 }}, 
{ questions: [{prompt: '315 + 441  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 31081, a: 315 , b: 441 , c: 756 }}, 
{ questions: [{prompt: '474 + 223  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 13285, a: 474 , b: 223 , c: 697 }}, 
{ questions: [{prompt: '354 + 633  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 40870, a: 354 , b: 633 , c: 987 }}, 
{ questions: [{prompt: '333 + 645  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 41589, a: 333 , b: 645 , c: 978 }}, 
{ questions: [{prompt: '341 + 622  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 40032, a: 341 , b: 622 , c: 963 }}, 
{ questions: [{prompt: '272 + 117  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 2142, a: 272 , b: 117 , c: 389 }}, 
{ questions: [{prompt: '342 + 131  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 4442, a: 342 , b: 131 , c: 473 }}, 
{ questions: [{prompt: '142 + 422  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 28959, a: 142 , b: 422 , c: 564 }}, 
{ questions: [{prompt: '511 + 457  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 32589, a: 511 , b: 457 , c: 968 }}, 
{ questions: [{prompt: '151 + 241  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 15693, a: 151 , b: 241 , c: 392 }}, 
{ questions: [{prompt: '212 + 346  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 24893, a: 212 , b: 346 , c: 558 }}, 
{ questions: [{prompt: '213 + 383  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 27099, a: 213 , b: 383 , c: 596 }}, 
{ questions: [{prompt: '141 + 415  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 28269, a: 141 , b: 415 , c: 556 }}, 
{ questions: [{prompt: '363 + 613  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 39369, a: 363 , b: 613 , c: 976 }}, 
{ questions: [{prompt: '261 + 537  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 36671, a: 261 , b: 537 , c: 798 }}, 
{ questions: [{prompt: '133 + 323  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 21813, a: 133 , b: 323 , c: 456 }}, 
{ questions: [{prompt: '121 + 813  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 45487, a: 121 , b: 813 , c: 934 }}, 
{ questions: [{prompt: '425 + 154  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 8230, a: 425 , b: 154 , c: 579 }}, 
{ questions: [{prompt: '531 + 336  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 23839, a: 531 , b: 336 , c: 867 }}, 
{ questions: [{prompt: '258 + 341  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 24056, a: 258 , b: 341 , c: 599 }}, 
{ questions: [{prompt: '272 + 312  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 19924, a: 272 , b: 312 , c: 584 }}, 
{ questions: [{prompt: '151 + 733  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 44053, a: 151 , b: 733 , c: 884 }}, 
{ questions: [{prompt: '241 + 228  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 14110, a: 241 , b: 228 , c: 469 }}, 
{ questions: [{prompt: '361 + 434  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 30632, a: 361 , b: 434 , c: 795 }}, 
{ questions: [{prompt: '211 + 638  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 41137, a: 211 , b: 638 , c: 849 }}, 
{ questions: [{prompt: '424 + 333  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 23338, a: 424 , b: 333 , c: 757 }}, 
{ questions: [{prompt: '541 + 436  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 30898, a: 541 , b: 436 , c: 977 }}, 
{ questions: [{prompt: '361 + 216  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 12112, a: 361 , b: 216 , c: 577 }}, 
{ questions: [{prompt: '651 + 338  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 23975, a: 651 , b: 338 , c: 989 }}, 
{ questions: [{prompt: '283 + 316  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 20928, a: 283 , b: 316 , c: 599 }}, 
{ questions: [{prompt: '351 + 444  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 31592, a: 351 , b: 444 , c: 795 }}, 
{ questions: [{prompt: '342 + 544  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 37207, a: 342 , b: 544 , c: 886 }}, 
{ questions: [{prompt: '327 + 151  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 7567, a: 327 , b: 151 , c: 478 }}, 
{ questions: [{prompt: '251 + 224  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 13469, a: 251 , b: 224 , c: 475 }}, 
{ questions: [{prompt: '725 + 111  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 397, a: 725 , b: 111 , c: 836 }}, 
{ questions: [{prompt: '475 + 114  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 1499, a: 475 , b: 114 , c: 589 }}, 
{ questions: [{prompt: '524 + 241  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 15832, a: 524 , b: 241 , c: 765 }}, 
{ questions: [{prompt: '616 + 323  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 22014, a: 616 , b: 323 , c: 939 }}, 
{ questions: [{prompt: '624 + 354  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 25669, a: 624 , b: 354 , c: 978 }}, 
{ questions: [{prompt: '231 + 537  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 36665, a: 231 , b: 537 , c: 768 }}, 
{ questions: [{prompt: '523 + 344  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 24714, a: 523 , b: 344 , c: 867 }}, 
{ questions: [{prompt: '332 + 532  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 36148, a: 332 , b: 532 , c: 864 }}, 
{ questions: [{prompt: '178 + 421  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 28712, a: 178 , b: 421 , c: 599 }}, 
{ questions: [{prompt: '723 + 266  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 18618, a: 723 , b: 266 , c: 989 }}, 
{ questions: [{prompt: '425 + 524  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 35551, a: 425 , b: 524 , c: 949 }}, 
{ questions: [{prompt: '423 + 236  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 15468, a: 423 , b: 236 , c: 659 }}, 
{ questions: [{prompt: '854 + 111  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 484, a: 854 , b: 111 , c: 965 }}, 
{ questions: [{prompt: '351 + 612  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 39213, a: 351 , b: 612 , c: 963 }}, 
{ questions: [{prompt: '234 + 243  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 16231, a: 234 , b: 243 , c: 477 }}, 
{ questions: [{prompt: '124 + 554  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 37785, a: 124 , b: 554 , c: 678 }}, 
{ questions: [{prompt: '244 + 513  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 34246, a: 244 , b: 513 , c: 757 }}, 
{ questions: [{prompt: '432 + 223  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 13259, a: 432 , b: 223 , c: 655 }}, 
{ questions: [{prompt: '774 + 213  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 11536, a: 774 , b: 213 , c: 987 }}, 
{ questions: [{prompt: '747 + 142  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 6606, a: 747 , b: 142 , c: 889 }}, 
{ questions: [{prompt: '674 + 314  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 20682, a: 674 , b: 314 , c: 988 }}, 
{ questions: [{prompt: '316 + 311  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 19574, a: 316 , b: 311 , c: 627 }}, 
{ questions: [{prompt: '425 + 173  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 9791, a: 425 , b: 173 , c: 598 }}, 
{ questions: [{prompt: '351 + 516  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 34717, a: 351 , b: 516 , c: 867 }}, 
{ questions: [{prompt: '621 + 236  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 15502, a: 621 , b: 236 , c: 857 }}, 
{ questions: [{prompt: '152 + 243  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 16211, a: 152 , b: 243 , c: 395 }}, 
{ questions: [{prompt: '147 + 221  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 12415, a: 147 , b: 221 , c: 368 }}, 
{ questions: [{prompt: '414 + 143  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 6742, a: 414 , b: 143 , c: 557 }}, 
{ questions: [{prompt: '713 + 223  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 13374, a: 713 , b: 223 , c: 936 }}, 
{ questions: [{prompt: '123 + 225  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 13665, a: 123 , b: 225 , c: 348 }}, 
{ questions: [{prompt: '114 + 254  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 17512, a: 114 , b: 254 , c: 368 }}, 
{ questions: [{prompt: '211 + 772  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 45191, a: 211 , b: 772 , c: 983 }}, 
{ questions: [{prompt: '165 + 814  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 45558, a: 165 , b: 814 , c: 979 }}, 
{ questions: [{prompt: '441 + 314  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 20584, a: 441 , b: 314 , c: 755 }}, 
{ questions: [{prompt: '251 + 234  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 15081, a: 251 , b: 234 , c: 485 }}, 
{ questions: [{prompt: '163 + 335  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 23639, a: 163 , b: 335 , c: 498 }}, 
{ questions: [{prompt: '643 + 155  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 8415, a: 643 , b: 155 , c: 798 }}, 
{ questions: [{prompt: '448 + 141  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 6200, a: 448 , b: 141 , c: 589 }}, 
{ questions: [{prompt: '114 + 624  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 40189, a: 114 , b: 624 , c: 738 }}, 
{ questions: [{prompt: '743 + 142  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 6602, a: 743 , b: 142 , c: 885 }}, 
{ questions: [{prompt: '622 + 274  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 19035, a: 622 , b: 274 , c: 896 }}, 
{ questions: [{prompt: '151 + 336  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 23773, a: 151 , b: 336 , c: 487 }}, 
{ questions: [{prompt: '161 + 721  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 43385, a: 161 , b: 721 , c: 882 }}, 
{ questions: [{prompt: '133 + 465  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 33017, a: 133 , b: 465 , c: 598 }}, 
{ questions: [{prompt: '612 + 171  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 9586, a: 612 , b: 171 , c: 783 }}, 
{ questions: [{prompt: '113 + 472  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 33239, a: 113 , b: 472 , c: 585 }}, 
{ questions: [{prompt: '242 + 243  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 16235, a: 242 , b: 243 , c: 485 }}, 
{ questions: [{prompt: '238 + 231  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 14220, a: 238 , b: 231 , c: 469 }}, 
{ questions: [{prompt: '326 + 551  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 37518, a: 326 , b: 551 , c: 877 }}, 
{ questions: [{prompt: '273 + 711  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 42883, a: 273 , b: 711 , c: 984 }}, 
{ questions: [{prompt: '134 + 252  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 17162, a: 134 , b: 252 , c: 386 }}, 
{ questions: [{prompt: '146 + 633  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 40794, a: 146 , b: 633 , c: 779 }}, 
{ questions: [{prompt: '255 + 141  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 6125, a: 255 , b: 141 , c: 396 }}, 
{ questions: [{prompt: '423 + 535  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 36559, a: 423 , b: 535 , c: 958 }}, 
{ questions: [{prompt: '224 + 673  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 42556, a: 224 , b: 673 , c: 897 }}, 
{ questions: [{prompt: '144 + 743  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 44452, a: 144 , b: 743 , c: 887 }}, 
{ questions: [{prompt: '212 + 641  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 41190, a: 212 , b: 641 , c: 853 }}, 
{ questions: [{prompt: '214 + 463  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 32863, a: 214 , b: 463 , c: 677 }}, 
{ questions: [{prompt: '863 + 112  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 942, a: 863 , b: 112 , c: 975 }}, 
{ questions: [{prompt: '537 + 461  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 32735, a: 537 , b: 461 , c: 998 }}, 
{ questions: [{prompt: '822 + 113  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 1304, a: 822 , b: 113 , c: 935 }}, 
{ questions: [{prompt: '465 + 224  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 13548, a: 465 , b: 224 , c: 689 }}, 
{ questions: [{prompt: '415 + 384  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 27146, a: 415 , b: 384 , c: 799 }}, 
{ questions: [{prompt: '164 + 214  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 11573, a: 164 , b: 214 , c: 378 }}, 
{ questions: [{prompt: '523 + 333  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 23373, a: 523 , b: 333 , c: 856 }}, 
{ questions: [{prompt: '531 + 458  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 32615, a: 531 , b: 458 , c: 989 }}, 
{ questions: [{prompt: '463 + 213  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 11385, a: 463 , b: 213 , c: 676 }}, 
{ questions: [{prompt: '153 + 624  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 40208, a: 153 , b: 624 , c: 777 }}, 
{ questions: [{prompt: '131 + 338  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 23943, a: 131 , b: 338 , c: 469 }}, 
{ questions: [{prompt: '113 + 115  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 1667, a: 113 , b: 115 , c: 228 }}, 
{ questions: [{prompt: '656 + 212  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 11130, a: 656 , b: 212 , c: 868 }}, 
{ questions: [{prompt: '622 + 265  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 18540, a: 622 , b: 265 , c: 887 }}, 
{ questions: [{prompt: '316 + 372  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 26698, a: 316 , b: 372 , c: 688 }}, 
{ questions: [{prompt: '111 + 487  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 33682, a: 111 , b: 487 , c: 598 }}, 
{ questions: [{prompt: '154 + 812  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 45456, a: 154 , b: 812 , c: 966 }}, 
{ questions: [{prompt: '372 + 522  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 35214, a: 372 , b: 522 , c: 894 }}, 
{ questions: [{prompt: '517 + 311  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 19703, a: 517 , b: 311 , c: 828 }}, 
{ questions: [{prompt: '471 + 311  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 19681, a: 471 , b: 311 , c: 782 }}, 
{ questions: [{prompt: '321 + 273  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 18925, a: 321 , b: 273 , c: 594 }}, 
{ questions: [{prompt: '124 + 154  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 8169, a: 124 , b: 154 , c: 278 }}, 
{ questions: [{prompt: '522 + 114  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 1511, a: 522 , b: 114 , c: 636 }}, 
{ questions: [{prompt: '341 + 447  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 31848, a: 341 , b: 447 , c: 788 }}, 
{ questions: [{prompt: '421 + 155  = ?', rows: 1, placeholder: 'Hier Ergebnis eintragen'}], data: { item_id: 8373, a: 421 , b: 155 , c: 576 }}, 
